RUN,EXCODE,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,GL%MS,GL%MM,CHTAS,CHTAM,R8APS,R8APM,EDAPS,EDAPM,region,idRun,linha_resumo,etapa,bnx_mais_importante,simulacao_escolhida,pasta_saida,arquivo_origem,bnx_train,euclidiana,euclidiana_treinamento,euclidiana_teste,param_EMFL,param_FLSH,param_FLSD,param_SDPM,param_FLLF,param_LFMAX,param_SLAVR,param_SIZLF,param_WTPSD,param_SFDUR,param_SDPDV,param_PODUR,param_THRSH
2,EMEP1403BN,6,1,BN,45,55,50,67,54,74,84,91,3219,4340,4086,5358,1543,3157,0.2086,0.19,4.97,4.95,6012,4261,2790,-99,5.42,5.00,0.535,-99,78.79,74.9,119,-99,154,-99,19,-99,3.69,-99,2033,1849,66,-99,14.27,-99,2.97,-99,1.33,-99,93,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_PREV1_6_9,39,GLUE,EMEP1403_PREV1_6_9.BNX,IP200_IT300_poi_matern3_2,EMEP1403_PREV1_6_9,melhor_configuracao_treinamento.csv,,3.8839269051576912,,,33.98,4.0,7.65,23.66,18.0,0.95,334.0,144.3,0.268,21.49,4.969,4.939,78.0
3,EMEP1403BN,9,1,BN,45,47,50,56,56,65,89,86,3048,2080,3861,3807,1238,1151,0.2461,0.17,4.97,4.63,5252,3027,2200,-99,4.58,4.59,0.580,0.69,78.95,71.8,107,-99,135,-99,14,-99,3.52,-99,1774,2002,61,-99,13.59,-99,2.88,-99,1.15,-99,98,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_PREV1_6_9,39,GLUE,EMEP1403_PREV1_6_9.BNX,IP200_IT300_poi_matern3_2,EMEP1403_PREV1_6_9,melhor_configuracao_treinamento.csv,,3.8839269051576912,,,33.98,4.0,7.65,23.66,18.0,0.95,334.0,144.3,0.268,21.49,4.969,4.939,78.0
1,EMEP1403BN,1,1,BN,46,35,49,42,54,56,73,72,2167,1605,2829,2313,1430,1090,0.1515,0.15,5.00,5.49,4306,3202,2140,-99,5.16,4.18,0.503,0.50,76.58,70.4,75,-99,105,-99,14,-99,3.47,-99,1848,1409,61,-99,13.65,-99,3.14,-99,1.20,-99,82,-99,4,-99,-99,bestcfg_0040_pos_treinamento_EMEP1403_PREV1_6_9,40,pos_treinamento,EMEP1403_PREV1_6_9.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV1_6_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_6_9.BNX,,5.037059061491344,0.8844224826794824,35.0,2.0,6.0,14.0,34.0,1.0,350.0,133.0,0.22,11.0,5.0,4.0,78.0
2,EMEP1403BN,6,1,BN,46,55,49,67,54,74,71,91,2623,4340,3345,5358,1755,3157,0.1495,0.19,5.00,4.95,4938,4261,2320,-99,5.72,5.00,0.531,-99,78.44,74.9,93,-99,123,-99,15,-99,3.56,-99,2092,1849,68,-99,14.35,-99,3.22,-99,1.36,-99,80,-99,4,-99,-99,bestcfg_0040_pos_treinamento_EMEP1403_PREV1_6_9,40,pos_treinamento,EMEP1403_PREV1_6_9.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV1_6_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_6_9.BNX,,5.037059061491344,0.8844224826794824,35.0,2.0,6.0,14.0,34.0,1.0,350.0,133.0,0.22,11.0,5.0,4.0,78.0
3,EMEP1403BN,9,1,BN,46,47,49,56,55,65,75,86,1870,2080,2357,3807,1011,1151,0.1850,0.17,5.00,4.63,4344,3027,2470,-99,4.87,4.59,0.431,0.69,79.33,71.8,63,-99,99,-99,24,-99,3.37,-99,1835,2002,63,-99,13.81,-99,3.13,-99,1.17,-99,84,-99,4,-99,-99,bestcfg_0040_pos_treinamento_EMEP1403_PREV1_6_9,40,pos_treinamento,EMEP1403_PREV1_6_9.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV1_6_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_6_9.BNX,,5.037059061491344,0.8844224826794824,35.0,2.0,6.0,14.0,34.0,1.0,350.0,133.0,0.22,11.0,5.0,4.0,78.0
1,EMEP1403BN,1,1,BN,46,35,51,42,58,56,88,72,2504,1605,3344,2313,1397,1090,0.1793,0.15,3.37,5.49,4388,3202,1880,-99,4.77,4.18,0.571,0.50,74.88,70.4,89,-99,118,-99,12,-99,3.55,-99,1797,1409,59,-99,13.90,-99,2.88,-99,1.22,-99,97,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_PREV1_8_9,41,GLUE,EMEP1403_PREV1_8_9.BNX,IP100_IT300_ucb_gauss,EMEP1403_PREV1_8_9,melhor_configuracao_treinamento.csv,,0.8757456433377835,,,34.78,4.0,9.81,23.41,18.0,0.95,336.9,134.7,0.246,21.69,3.369,4.941,78.0
2,EMEP1403BN,8,1,BN,44,41,49,51,56,57,88,84,2984,2630,3785,-99,1317,1215,0.2265,0.21,3.37,4.94,4965,3092,1980,-99,4.59,6.14,0.601,-99,78.86,72.3,104,-99,129,-99,11,-99,3.48,-99,1659,2069,55,-99,14.07,-99,2.91,-99,1.34,-99,97,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_PREV1_8_9,41,GLUE,EMEP1403_PREV1_8_9.BNX,IP100_IT300_ucb_gauss,EMEP1403_PREV1_8_9,melhor_configuracao_treinamento.csv,,0.8757456433377835,,,34.78,4.0,9.81,23.41,18.0,0.95,336.9,134.7,0.246,21.69,3.369,4.941,78.0
3,EMEP1403BN,9,1,BN,46,47,51,56,60,65,91,86,3162,2080,4017,3807,1349,1151,0.2343,0.17,3.37,4.63,5319,3027,2160,-99,4.49,4.59,0.594,0.69,78.70,71.8,111,-99,137,-99,12,-99,3.51,-99,1777,2002,61,-99,14.06,-99,2.95,-99,1.17,-99,100,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_PREV1_8_9,41,GLUE,EMEP1403_PREV1_8_9.BNX,IP100_IT300_ucb_gauss,EMEP1403_PREV1_8_9,melhor_configuracao_treinamento.csv,,0.8757456433377835,,,34.78,4.0,9.81,23.41,18.0,0.95,336.9,134.7,0.246,21.69,3.369,4.941,78.0
1,EMEP1403BN,1,1,BN,46,35,52,42,63,56,88,72,1783,1605,2545,2313,1131,1090,0.1577,0.15,5.00,5.49,4462,3202,2680,-99,5.13,4.18,0.400,0.50,70.05,70.4,64,-99,109,-99,26,-99,3.57,-99,1808,1409,60,-99,13.89,-99,2.77,-99,1.23,-99,97,-99,4,-99,-99,bestcfg_0042_pos_treinamento_EMEP1403_PREV1_8_9,42,pos_treinamento,EMEP1403_PREV1_8_9.BNX,IP200_IT300_poi_matern5_2,EMEP1403_PREV1_8_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_8_9.BNX,,0.8963432166198976,12.652686588166016,35.0,4.193393606447356,13.0,19.436471743756865,21.09451338910929,0.98,325.4698405935707,133.0,0.22,11.0,5.0,16.0,78.0
2,EMEP1403BN,8,1,BN,44,41,49,51,60,57,87,84,2671,2630,3549,-99,1273,1215,0.2099,0.21,5.00,4.94,5534,3092,2860,-99,4.86,6.14,0.483,-99,75.26,72.3,91,-99,132,-99,21,-99,3.42,-99,1671,2069,55,-99,14.31,-99,2.98,-99,1.39,-99,96,-99,4,-99,-99,bestcfg_0042_pos_treinamento_EMEP1403_PREV1_8_9,42,pos_treinamento,EMEP1403_PREV1_8_9.BNX,IP200_IT300_poi_matern5_2,EMEP1403_PREV1_8_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_8_9.BNX,,0.8963432166198976,12.652686588166016,35.0,4.193393606447356,13.0,19.436471743756865,21.09451338910929,0.98,325.4698405935707,133.0,0.22,11.0,5.0,16.0,78.0
3,EMEP1403BN,9,1,BN,46,47,52,56,65,65,90,86,2647,2080,3536,3807,1327,1151,0.1995,0.17,5.00,4.63,5703,3027,3060,-99,4.68,4.59,0.464,0.69,74.86,71.8,92,-99,133,-99,22,-99,3.49,-99,1778,2002,61,-99,14.03,-99,3.15,-99,1.18,-99,99,-99,4,-99,-99,bestcfg_0042_pos_treinamento_EMEP1403_PREV1_8_9,42,pos_treinamento,EMEP1403_PREV1_8_9.BNX,IP200_IT300_poi_matern5_2,EMEP1403_PREV1_8_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_8_9.BNX,,0.8963432166198976,12.652686588166016,35.0,4.193393606447356,13.0,19.436471743756865,21.09451338910929,0.98,325.4698405935707,133.0,0.22,11.0,5.0,16.0,78.0
1,EMEP1403BN,2,1,BN,47,42,53,48,63,62,86,82,2285,1997,3208,2923,1290,1258,0.1771,0.17,4.39,5.52,4807,3204,2520,-99,4.34,6.26,0.475,0.62,71.25,72.7,81,-99,118,-99,17,-99,3.53,-99,1528,1349,51,-99,13.45,-99,3.14,-99,1.16,-99,95,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_PREV2_3_4,43,GLUE,EMEP1403_PREV2_3_4.BNX,IP100_IT300_poi_matern3_2,EMEP1403_PREV2_3_4,melhor_configuracao_treinamento.csv,,3.8446829801595057,,,34.49,4.0,11.52,17.06,18.0,0.95,314.9,133.2,0.236,15.17,4.386,14.61,78.0
2,EMEP1403BN,3,1,BN,50,49,55,55,64,68,85,90,2481,2803,3476,3069,1472,1501,0.1685,0.19,4.39,4.52,5053,4319,2570,-99,3.78,6.34,0.491,0.65,71.38,74.4,85,-99,121,-99,15,-99,3.44,-99,1508,1224,50,-99,13.52,-99,3.50,-99,1.08,-99,94,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_PREV2_3_4,43,GLUE,EMEP1403_PREV2_3_4.BNX,IP100_IT300_poi_matern3_2,EMEP1403_PREV2_3_4,melhor_configuracao_treinamento.csv,,3.8446829801595057,,,34.49,4.0,11.52,17.06,18.0,0.95,314.9,133.2,0.236,15.17,4.386,14.61,78.0
3,EMEP1403BN,4,1,BN,49,50,54,54,63,64,84,82,2775,4004,3720,3178,1439,1062,0.1929,0.23,4.39,5.31,5487,5302,2710,-99,4.05,4.92,0.506,-99,74.60,78.2,98,-99,133,-99,16,-99,3.53,-99,1572,2161,55,-99,13.70,-99,3.45,-99,1.09,-99,93,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_PREV2_3_4,43,GLUE,EMEP1403_PREV2_3_4.BNX,IP100_IT300_poi_matern3_2,EMEP1403_PREV2_3_4,melhor_configuracao_treinamento.csv,,3.8446829801595057,,,34.49,4.0,11.52,17.06,18.0,0.95,314.9,133.2,0.236,15.17,4.386,14.61,78.0
1,EMEP1403BN,2,1,BN,40,42,45,48,51,62,74,82,2133,1997,2696,2923,905,1258,0.2356,0.17,4.26,5.52,4006,3204,1870,-99,4.28,6.26,0.532,0.62,79.10,72.7,75,-99,100,-99,12,-99,3.51,-99,1065,1349,37,-99,11.69,-99,2.98,-99,0.92,-99,83,-99,4,-99,-99,bestcfg_0044_pos_treinamento_EMEP1403_PREV2_3_4,44,pos_treinamento,EMEP1403_PREV2_3_4.BNX,IP100_IT100_ei_exp,EMEP1403_PREV2_3_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_4.BNX,,6.579144935911896,0.914027053831418,28.95974032110381,3.718158769479266,8.025792238795484,16.146085571579903,18.14937435701743,0.9928434791015764,348.473866338234,170.1430278155952,0.2209756104310402,12.361509798688358,4.258668390551048,7.269176008626317,78.0
2,EMEP1403BN,3,1,BN,43,49,47,55,53,68,74,90,1798,2803,2276,3069,875,1501,0.2055,0.19,4.26,4.52,3754,4319,1960,-99,3.83,6.34,0.479,0.65,79.02,74.4,63,-99,89,-99,14,-99,3.52,-99,955,1224,35,-99,11.41,-99,3.23,-99,0.84,-99,83,-99,4,-99,-99,bestcfg_0044_pos_treinamento_EMEP1403_PREV2_3_4,44,pos_treinamento,EMEP1403_PREV2_3_4.BNX,IP100_IT100_ei_exp,EMEP1403_PREV2_3_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_4.BNX,,6.579144935911896,0.914027053831418,28.95974032110381,3.718158769479266,8.025792238795484,16.146085571579903,18.14937435701743,0.9928434791015764,348.473866338234,170.1430278155952,0.2209756104310402,12.361509798688358,4.258668390551048,7.269176008626317,78.0
3,EMEP1403BN,4,1,BN,43,50,47,54,52,64,72,82,2080,4004,2694,3178,1114,1062,0.1868,0.23,4.26,5.31,4228,5302,2150,-99,4.04,4.92,0.492,-99,77.21,78.2,75,-99,99,-99,11,-99,3.63,-99,1189,2161,44,-99,11.74,-99,3.06,-99,0.86,-99,81,-99,4,-99,-99,bestcfg_0044_pos_treinamento_EMEP1403_PREV2_3_4,44,pos_treinamento,EMEP1403_PREV2_3_4.BNX,IP100_IT100_ei_exp,EMEP1403_PREV2_3_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_4.BNX,,6.579144935911896,0.914027053831418,28.95974032110381,3.718158769479266,8.025792238795484,16.146085571579903,18.14937435701743,0.9928434791015764,348.473866338234,170.1430278155952,0.2209756104310402,12.361509798688358,4.258668390551048,7.269176008626317,78.0
1,EMEP1403BN,2,1,BN,47,42,53,48,59,62,85,82,2313,1997,2925,2923,1143,1258,0.2024,0.17,3.87,5.52,4404,3204,2090,-99,3.97,6.26,0.525,0.62,79.10,72.7,82,-99,109,-99,15,-99,3.53,-99,1525,1349,51,-99,13.44,-99,3.03,-99,1.14,-99,94,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_PREV2_3_5,45,GLUE,EMEP1403_PREV2_3_5.BNX,IP200_IT300_poi_exp,EMEP1403_PREV2_3_5,melhor_configuracao_treinamento.csv,,3.8496669920679687,,,34.49,4.0,9.042,19.45,18.0,0.95,297.0,135.8,0.223,14.55,3.871,4.57,78.0
2,EMEP1403BN,3,1,BN,50,49,55,55,61,68,85,90,2350,2803,2977,3069,1298,1501,0.1810,0.19,3.87,4.52,4551,4319,2200,-99,3.54,6.34,0.516,0.65,78.95,74.4,86,-99,115,-99,16,-99,3.65,-99,1506,1224,50,-99,13.26,-99,2.97,-99,1.04,-99,94,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_PREV2_3_5,45,GLUE,EMEP1403_PREV2_3_5.BNX,IP200_IT300_poi_exp,EMEP1403_PREV2_3_5,melhor_configuracao_treinamento.csv,,3.8496669920679687,,,34.49,4.0,9.042,19.45,18.0,0.95,297.0,135.8,0.223,14.55,3.871,4.57,78.0
3,EMEP1403BN,5,1,BN,44,51,49,54,56,68,80,90,3078,3993,3982,5140,1957,1964,0.1573,0.19,3.87,4.96,5437,5002,2360,-99,4.58,5.67,0.566,-99,77.31,77.6,110,-99,140,-99,12,-99,3.57,-99,1893,2306,63,-99,14.46,-99,3.17,-99,1.33,-99,89,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_PREV2_3_5,45,GLUE,EMEP1403_PREV2_3_5.BNX,IP200_IT300_poi_exp,EMEP1403_PREV2_3_5,melhor_configuracao_treinamento.csv,,3.8496669920679687,,,34.49,4.0,9.042,19.45,18.0,0.95,297.0,135.8,0.223,14.55,3.871,4.57,78.0
1,EMEP1403BN,2,1,BN,48,42,50,48,56,62,76,82,1653,1997,2081,2923,951,1258,0.1739,0.17,5.00,5.52,4027,3204,2370,-99,4.94,6.26,0.410,0.62,79.41,72.7,58,-99,90,-99,21,-99,3.51,-99,1742,1349,56,-99,13.39,-99,2.98,-99,1.16,-99,85,-99,4,-99,-99,bestcfg_0046_pos_treinamento_EMEP1403_PREV2_3_5,46,pos_treinamento,EMEP1403_PREV2_3_5.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV2_3_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_5.BNX,,5.052148503108117,0.8405735849225654,35.0,2.0,6.0,14.0,34.0,0.98,332.4516913116563,148.1438628272479,0.22,11.0,5.0,4.0,78.0
2,EMEP1403BN,3,1,BN,50,49,53,55,58,68,76,90,2329,2803,2990,3069,1564,1501,0.1489,0.19,5.00,4.52,4115,4319,1790,-99,4.27,6.34,0.566,0.65,77.91,74.4,81,-99,105,-99,10,-99,3.46,-99,1557,1224,52,-99,13.12,-99,3.35,-99,1.04,-99,85,-99,4,-99,-99,bestcfg_0046_pos_treinamento_EMEP1403_PREV2_3_5,46,pos_treinamento,EMEP1403_PREV2_3_5.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV2_3_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_5.BNX,,5.052148503108117,0.8405735849225654,35.0,2.0,6.0,14.0,34.0,0.98,332.4516913116563,148.1438628272479,0.22,11.0,5.0,4.0,78.0
3,EMEP1403BN,5,1,BN,45,51,47,54,53,68,70,90,1788,3993,2347,5140,1315,1964,0.1360,0.19,5.00,4.96,4596,5002,2810,-99,5.73,5.67,0.389,-99,76.19,77.6,63,-99,99,-99,22,-99,3.55,-99,2193,2306,72,-99,14.45,-99,3.26,-99,1.41,-99,79,-99,4,-99,-99,bestcfg_0046_pos_treinamento_EMEP1403_PREV2_3_5,46,pos_treinamento,EMEP1403_PREV2_3_5.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV2_3_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_5.BNX,,5.052148503108117,0.8405735849225654,35.0,2.0,6.0,14.0,34.0,0.98,332.4516913116563,148.1438628272479,0.22,11.0,5.0,4.0,78.0
1,EMEP1403BN,2,1,BN,47,42,53,48,60,62,85,82,2420,1997,3418,2923,1421,1258,0.1703,0.17,4.07,5.52,4722,3204,2300,-99,4.36,6.26,0.512,0.62,70.79,72.7,84,-99,118,-99,13,-99,3.48,-99,1533,1349,51,-99,13.44,-99,3.23,-99,1.16,-99,94,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_PREV2_3_6,47,GLUE,EMEP1403_PREV2_3_6.BNX,IP200_IT300_poi_matern5_2,EMEP1403_PREV2_3_6,melhor_configuracao_treinamento.csv,,3.6845426631284175,,,34.49,4.0,9.653,18.0,18.0,0.95,319.0,134.2,0.237,21.09,4.066,13.39,78.0
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,84,90,2638,2803,3545,3069,1517,1501,0.1739,0.19,4.07,4.52,4859,4319,2220,-99,3.84,6.34,0.543,0.65,74.40,74.4,92,-99,121,-99,11,-99,3.48,-99,1513,1224,51,-99,13.51,-99,3.39,-99,1.08,-99,93,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_PREV2_3_6,47,GLUE,EMEP1403_PREV2_3_6.BNX,IP200_IT300_poi_matern5_2,EMEP1403_PREV2_3_6,melhor_configuracao_treinamento.csv,,3.6845426631284175,,,34.49,4.0,9.653,18.0,18.0,0.95,319.0,134.2,0.237,21.09,4.066,13.39,78.0
3,EMEP1403BN,6,1,BN,46,55,51,67,57,74,79,91,2767,4340,3867,5358,1688,3157,0.1639,0.19,4.07,4.95,5641,4261,2870,-99,5.03,5.00,0.490,-99,71.55,74.9,97,-99,137,-99,18,-99,3.49,-99,2005,1849,65,-99,14.52,-99,3.39,-99,1.33,-99,88,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_PREV2_3_6,47,GLUE,EMEP1403_PREV2_3_6.BNX,IP200_IT300_poi_matern5_2,EMEP1403_PREV2_3_6,melhor_configuracao_treinamento.csv,,3.6845426631284175,,,34.49,4.0,9.653,18.0,18.0,0.95,319.0,134.2,0.237,21.09,4.066,13.39,78.0
1,EMEP1403BN,2,1,BN,44,42,47,48,52,62,73,82,1741,1997,2204,2923,883,1258,0.1970,0.17,5.00,5.52,3517,3204,1780,-99,3.29,6.26,0.495,0.62,78.97,72.7,61,-99,87,-99,14,-99,3.52,-99,1305,1349,42,-99,12.64,-99,2.96,-99,1.02,-99,82,-99,4,-99,-99,bestcfg_0048_pos_treinamento_EMEP1403_PREV2_3_6,48,pos_treinamento,EMEP1403_PREV2_3_6.BNX,IP200_IT300_poi_exp,EMEP1403_PREV2_3_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_6.BNX,,4.781746664063716,0.9960091193699288,32.520677768435924,2.0,6.0,14.0,32.9910975453074,0.98,262.04397277486777,133.0,0.22,11.0,5.0,4.0,78.0
2,EMEP1403BN,3,1,BN,47,49,49,55,55,68,72,90,1854,2803,2391,3069,1079,1501,0.1719,0.19,5.00,4.52,3421,4319,1570,-99,3.01,6.34,0.542,0.65,77.55,74.4,65,-99,87,-99,10,-99,3.52,-99,1282,1224,43,-99,12.56,-99,3.22,-99,0.95,-99,81,-99,4,-99,-99,bestcfg_0048_pos_treinamento_EMEP1403_PREV2_3_6,48,pos_treinamento,EMEP1403_PREV2_3_6.BNX,IP200_IT300_poi_exp,EMEP1403_PREV2_3_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_6.BNX,,4.781746664063716,0.9960091193699288,32.520677768435924,2.0,6.0,14.0,32.9910975453074,0.98,262.04397277486777,133.0,0.22,11.0,5.0,4.0,78.0
3,EMEP1403BN,6,1,BN,43,55,46,67,51,74,68,91,2269,4340,2937,5358,1470,3157,0.1544,0.19,5.00,4.95,4249,4261,1980,-99,3.77,5.00,0.534,-99,77.27,74.9,80,-99,107,-99,12,-99,3.52,-99,1672,1849,53,-99,13.60,-99,3.29,-99,1.16,-99,77,-99,4,-99,-99,bestcfg_0048_pos_treinamento_EMEP1403_PREV2_3_6,48,pos_treinamento,EMEP1403_PREV2_3_6.BNX,IP200_IT300_poi_exp,EMEP1403_PREV2_3_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_6.BNX,,4.781746664063716,0.9960091193699288,32.520677768435924,2.0,6.0,14.0,32.9910975453074,0.98,262.04397277486777,133.0,0.22,11.0,5.0,4.0,78.0
1,EMEP1403BN,2,1,BN,47,42,53,48,60,62,88,82,2483,1997,3441,2923,1420,1258,0.1749,0.17,4.34,5.52,4791,3204,2310,-99,4.68,6.26,0.518,0.62,72.18,72.7,89,-99,124,-99,14,-99,3.57,-99,1479,1349,49,-99,13.38,-99,3.05,-99,1.17,-99,97,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_PREV2_3_8,49,GLUE,EMEP1403_PREV2_3_8.BNX,IP200_IT300_ucb_matern5_2,EMEP1403_PREV2_3_8,melhor_configuracao_treinamento.csv,,0.9295723242197538,,,34.51,4.0,9.531,20.61,18.0,0.95,348.3,133.2,0.226,19.74,4.338,15.81,78.0
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,87,90,2873,2803,3808,3069,1529,1501,0.1879,0.19,4.34,4.52,5120,4319,2250,-99,4.08,6.34,0.561,0.65,75.45,74.4,102,-99,131,-99,11,-99,3.54,-99,1460,1224,49,-99,13.44,-99,3.29,-99,1.07,-99,96,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_PREV2_3_8,49,GLUE,EMEP1403_PREV2_3_8.BNX,IP200_IT300_ucb_matern5_2,EMEP1403_PREV2_3_8,melhor_configuracao_treinamento.csv,,0.9295723242197538,,,34.51,4.0,9.531,20.61,18.0,0.95,348.3,133.2,0.226,19.74,4.338,15.81,78.0
3,EMEP1403BN,8,1,BN,43,41,48,51,55,57,84,84,2885,2630,3777,-99,1309,1215,0.2204,0.21,4.34,4.94,5154,3092,2270,-99,4.70,6.14,0.560,-99,76.38,72.3,99,-99,129,-99,13,-99,3.43,-99,1523,2069,51,-99,14.05,-99,2.99,-99,1.35,-99,93,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_PREV2_3_8,49,GLUE,EMEP1403_PREV2_3_8.BNX,IP200_IT300_ucb_matern5_2,EMEP1403_PREV2_3_8,melhor_configuracao_treinamento.csv,,0.9295723242197538,,,34.51,4.0,9.531,20.61,18.0,0.95,348.3,133.2,0.226,19.74,4.338,15.81,78.0
1,EMEP1403BN,2,1,BN,48,42,55,48,66,62,89,82,2032,1997,2836,2923,1192,1258,0.1704,0.17,5.00,5.52,4955,3204,2920,-99,4.54,6.26,0.410,0.62,71.63,72.7,74,-99,119,-99,25,-99,3.64,-99,1659,1349,53,-99,13.60,-99,2.94,-99,1.19,-99,98,-99,4,-99,-99,bestcfg_0050_pos_treinamento_EMEP1403_PREV2_3_8,50,pos_treinamento,EMEP1403_PREV2_3_8.BNX,IP200_IT300_ucb_matern5_2,EMEP1403_PREV2_3_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_8.BNX,,0.9295723242197538,12.176391362384155,35.0,5.0,13.0,17.686231811593448,15.53170504615247,0.98,323.24538113992656,133.0,0.22,11.0,5.0,16.0,78.0
2,EMEP1403BN,3,1,BN,50,49,57,55,67,68,88,90,2593,2803,3454,3069,1379,1501,0.1880,0.19,5.00,4.52,5438,4319,2850,-99,3.97,6.34,0.477,0.65,75.06,74.4,93,-99,130,-99,19,-99,3.59,-99,1536,1224,51,-99,13.50,-99,3.22,-99,1.08,-99,97,-99,4,-99,-99,bestcfg_0050_pos_treinamento_EMEP1403_PREV2_3_8,50,pos_treinamento,EMEP1403_PREV2_3_8.BNX,IP200_IT300_ucb_matern5_2,EMEP1403_PREV2_3_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_8.BNX,,0.9295723242197538,12.176391362384155,35.0,5.0,13.0,17.686231811593448,15.53170504615247,0.98,323.24538113992656,133.0,0.22,11.0,5.0,16.0,78.0
3,EMEP1403BN,8,1,BN,44,41,50,51,60,57,85,84,2584,2630,3416,-99,1208,1215,0.2140,0.21,5.00,4.94,5402,3092,2820,-99,4.54,6.14,0.478,-99,75.66,72.3,89,-99,128,-99,21,-99,3.43,-99,1672,2069,55,-99,14.31,-99,2.95,-99,1.38,-99,94,-99,4,-99,-99,bestcfg_0050_pos_treinamento_EMEP1403_PREV2_3_8,50,pos_treinamento,EMEP1403_PREV2_3_8.BNX,IP200_IT300_ucb_matern5_2,EMEP1403_PREV2_3_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV2_3_8.BNX,,0.9295723242197538,12.176391362384155,35.0,5.0,13.0,17.686231811593448,15.53170504615247,0.98,323.24538113992656,133.0,0.22,11.0,5.0,16.0,78.0
1,EMEP1403BN,2,1,BN,47,42,53,48,61,62,88,82,2665,1997,3465,2923,1401,1258,0.1903,0.17,4.25,5.52,4441,3204,1780,-99,4.11,6.26,0.600,0.62,76.90,72.7,94,-99,119,-99,10,-99,3.53,-99,1546,1349,51,-99,13.46,-99,3.09,-99,1.15,-99,97,-99,4,-99,-99,bestcfg_0051_GLUE_EMEP1403_PREV2_3_9,51,GLUE,EMEP1403_PREV2_3_9.BNX,IP200_IT300_poi_matern3_2,EMEP1403_PREV2_3_9,melhor_configuracao_treinamento.csv,,3.863984107769944,,,34.48,4.0,9.921,21.14,18.0,0.95,309.6,134.1,0.24,21.66,4.252,4.672,78.0
